report.id,period.fiscal-year,cube.description,cube.tree-sequence,report.entity-name,dimensions.count,dimension-pair,cube.primary-local-name,fact.value,unit,cube_id
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,129,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],ExpensesForGeneralGovernmentServicesLegislativeAndExecutive,925090.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,129,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],ExpensesForGeneralGovernmentServicesLegislativeAndExecutive,239296.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,130,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],ExpensesForGeneralGovernmentServicesOther,1974877.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,131,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],ExpensesForGeneralGovernmentServices,13911324.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,132,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],ExpensesForGeneralGovernmentServicesJudicial,1133385.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,140,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],ExpensesForPublicSafetyServices,44064111.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,156,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],ExpensesForCommunityDevelopment,7399573.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,157,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'ComponentUnitDiscretelyPresentedMember'}],ExpensesForEconomicDevelopmentServices,3740668.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,157,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'ComponentUnitDiscretelyPresentedMember'}],ExpensesForEconomicDevelopmentServices,25182.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,161,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],ExpensesForCommunityAndEconomicDevelopmentServices,284317.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,169,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],ExpensesForRecreationAndCulture,822757.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,172,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],ExpensesForWaterSupplyServices,5238488.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,173,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],ExpensesForAirportServices,59400.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,174,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],ExpensesForTransportationServices,1131443.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,175,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],ExpensesForSanitarySewerServices,5222051.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,178,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],ExpensesForPublicWorksServices,22716601.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,194,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],ExpensesForBuildingAuthority,197878.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,197,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],ExpensesForFacilitiesMaintenance,1493134.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,209,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],DebtServiceInterestAndFiscalCharges,871065.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,209,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],DebtServiceInterestAndFiscalCharges,178064.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,215,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],Expenses,10460539.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,215,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'ComponentUnitDiscretelyPresentedMember'}],Expenses,460872279.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,215,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],Expenses,93337040.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,215,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'PrimaryGovernmentActivitiesMember'}],Expenses,103797579.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,215,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],Expenses,1533670.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,215,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'ComponentUnitDiscretelyPresentedMember'}],Expenses,6973646.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,215,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],Expenses,12936886.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,215,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'PrimaryGovernmentActivitiesMember'}],Expenses,14470556.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,219,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],NetExpenseRevenueForLegislativeAndExecutive,-925090.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,219,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],NetExpenseRevenueForLegislativeAndExecutive,0.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,219,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],NetExpenseRevenueForLegislativeAndExecutive,-239296.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,219,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'PrimaryGovernmentActivitiesMember'}],NetExpenseRevenueForLegislativeAndExecutive,-239296.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,220,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],NetExpenseRevenueForJudicial,-1133385.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,221,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],NetExpenseRevenueGeneralGovernmentServicesOther,0.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,221,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],NetExpenseRevenueGeneralGovernmentServicesOther,-638667.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,221,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'PrimaryGovernmentActivitiesMember'}],NetExpenseRevenueGeneralGovernmentServicesOther,-638667.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,222,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],NetExpenseRevenueGeneralGovernmentServices,-278598.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,230,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],NetExpenseRevenueForPublicSafetyServices,-35746144.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,246,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],NetExpenseRevenueForCommunityDevelopment,5381310.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,247,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'ComponentUnitDiscretelyPresentedMember'}],NetExpenseRevenueForEconomicDevelopmentServices,50769.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,251,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],NetExpenseRevenueCommunityAndEconomicDevelopmentServices,0.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,251,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],NetExpenseRevenueCommunityAndEconomicDevelopmentServices,-215939.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,251,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'PrimaryGovernmentActivitiesMember'}],NetExpenseRevenueCommunityAndEconomicDevelopmentServices,-215939.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,259,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],NetExpenseRevenueForRecreationAndCulture,1144377.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,262,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],NetExpenseRevenueForWaterSupplyServices,59789285.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,263,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],NetExpenseRevenueForAirportsServices,0.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,263,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],NetExpenseRevenueForAirportsServices,-59400.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,263,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'PrimaryGovernmentActivitiesMember'}],NetExpenseRevenueForAirportsServices,-59400.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,264,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],NetExpenseRevenueForTransportationServices,-287161.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,264,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],NetExpenseRevenueForTransportationServices,0.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,264,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'PrimaryGovernmentActivitiesMember'}],NetExpenseRevenueForTransportationServices,-287161.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,265,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],NetExpenseRevenueForSanitarySewerServices,27733742.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,268,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],NetExpenseRevenueForPublicWorksServices,-4842320.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,316,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],NetExpenseRevenueForBuildingAuthority,130572.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,316,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],NetExpenseRevenueForBuildingAuthority,0.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,316,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'PrimaryGovernmentActivitiesMember'}],NetExpenseRevenueForBuildingAuthority,130572.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,318,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],NetExpenseRevenueForFacilitiesMaintenance,-1493134.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,330,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],NetExpenseRevenueForDebtServiceInterestAndFiscalCharges,-871065.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,330,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],NetExpenseRevenueForDebtServiceInterestAndFiscalCharges,0.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,330,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],NetExpenseRevenueForDebtServiceInterestAndFiscalCharges,-178064.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,330,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'PrimaryGovernmentActivitiesMember'}],NetExpenseRevenueForDebtServiceInterestAndFiscalCharges,-178064.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,336,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],NetExpenseRevenue,87523027.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,336,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'ComponentUnitDiscretelyPresentedMember'}],NetExpenseRevenue,37965030.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,336,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],NetExpenseRevenue,-38764049.0,USD,200000
677267,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,336,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'PrimaryGovernmentActivitiesMember'}],NetExpenseRevenue,48758978.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,336,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],NetExpenseRevenue,157367.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,336,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'ComponentUnitDiscretelyPresentedMember'}],NetExpenseRevenue,874354.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,336,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],NetExpenseRevenue,-8585062.0,USD,200000
677268,2021,200000 - Statement - Activities - Expenses and Revenues for Programs,336,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'PrimaryGovernmentActivitiesMember'}],NetExpenseRevenue,-8427695.0,USD,200000
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),56,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],CapitalAssetsNotBeingDepreciated,12596022.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),56,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],CapitalAssetsNotBeingDepreciated,17880474.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),56,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'ConstructionInProgressMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",CapitalAssetsNotBeingDepreciated,11833628.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),56,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'ConstructionInProgressMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsNotBeingDepreciated,3593458.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),56,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",CapitalAssetsNotBeingDepreciated,762394.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),56,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsNotBeingDepreciated,14287016.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),56,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],CapitalAssetsNotBeingDepreciated,13422922.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),56,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],CapitalAssetsNotBeingDepreciated,49973118.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),56,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],CapitalAssetsNotBeingDepreciated,23213807.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),56,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'PrimaryGovernmentActivitiesMember'}],CapitalAssetsNotBeingDepreciated,73186925.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),56,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'ConstructionInProgressMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",CapitalAssetsNotBeingDepreciated,12247078.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),56,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'ConstructionInProgressMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsNotBeingDepreciated,8380962.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),56,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",CapitalAssetsNotBeingDepreciated,1175844.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),56,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsNotBeingDepreciated,14832845.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),56,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],CapitalAssetsNotBeingDepreciated,262693.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),56,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'ConstructionInProgressMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsNotBeingDepreciated,7140.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),56,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'LandMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsNotBeingDepreciated,255553.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),56,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],CapitalAssetsNotBeingDepreciated,502652.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),56,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'ConstructionInProgressMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsNotBeingDepreciated,247099.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),56,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'LandMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",CapitalAssetsNotBeingDepreciated,255553.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),57,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],AdditionsToCapitalAssetsNonDepreciableAndNonAmortizable,413450.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),57,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],AdditionsToCapitalAssetsNonDepreciableAndNonAmortizable,5333333.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),57,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'ConstructionInProgressMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AdditionsToCapitalAssetsNonDepreciableAndNonAmortizable,413450.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),57,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'ConstructionInProgressMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToCapitalAssetsNonDepreciableAndNonAmortizable,4787504.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),57,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AdditionsToCapitalAssetsNonDepreciableAndNonAmortizable,413450.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),57,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToCapitalAssetsNonDepreciableAndNonAmortizable,545829.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),57,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],AdditionsToCapitalAssetsNonDepreciableAndNonAmortizable,239959.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),57,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'ConstructionInProgressMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToCapitalAssetsNonDepreciableAndNonAmortizable,239959.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),57,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'LandMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToCapitalAssetsNonDepreciableAndNonAmortizable,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),58,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],ReductionsFromCapitalAssetsNonDepreciableAndNonamortizable,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),58,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],ReductionsFromCapitalAssetsNonDepreciableAndNonamortizable,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),58,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'ConstructionInProgressMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",ReductionsFromCapitalAssetsNonDepreciableAndNonamortizable,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),58,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'ConstructionInProgressMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",ReductionsFromCapitalAssetsNonDepreciableAndNonamortizable,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),58,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",ReductionsFromCapitalAssetsNonDepreciableAndNonamortizable,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),58,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",ReductionsFromCapitalAssetsNonDepreciableAndNonamortizable,0.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),58,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],ReductionsFromCapitalAssetsNonDepreciableAndNonamortizable,0.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),58,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'ConstructionInProgressMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",ReductionsFromCapitalAssetsNonDepreciableAndNonamortizable,0.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),58,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'LandMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",ReductionsFromCapitalAssetsNonDepreciableAndNonamortizable,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),59,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],TransfersWithinCapitalAssetsNotBeingDepreciated,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),59,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],TransfersWithinCapitalAssetsNotBeingDepreciated,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),59,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'ConstructionInProgressMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",TransfersWithinCapitalAssetsNotBeingDepreciated,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),59,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'ConstructionInProgressMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",TransfersWithinCapitalAssetsNotBeingDepreciated,0.0,USD,801150
